"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1991-Q1",68.6936692339337,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1991-Q2",65.6090536216518,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1991-Q3",64.4969778763973,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1991-Q4",63.4979626636215,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1992-Q1",61.5103321563993,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1992-Q2",58.9401067835598,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1992-Q3",57.0975241152718,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1992-Q4",54.6914345203112,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1993-Q1",54.3670821216786,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1993-Q2",53.6164543216352,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1993-Q3",52.8847995176835,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1993-Q4",51.860270711755,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1994-Q1",52.0755061563198,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1994-Q2",52.1877506275732,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1994-Q3",51.4898114700586,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1994-Q4",51.4292100759233,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1995-Q1",50.6490293991812,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1995-Q2",49.9822934548653,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1995-Q3",49.055330679481,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1995-Q4",48.6481577815165,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1996-Q1",49.0244204971371,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1996-Q2",48.3937646121823,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1996-Q3",48.8881106143647,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1996-Q4",50.2021009883351,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1997-Q1",50.7539824140743,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1997-Q2",51.1506700098127,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1997-Q3",52.5377325925499,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1997-Q4",52.5143780258737,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1998-Q1",53.9906106937039,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1998-Q2",55.9118162234371,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1998-Q3",56.9475028262551,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1998-Q4",57.1023319931805,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1999-Q1",57.8133646382102,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1999-Q2",58.9485740530692,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1999-Q3",61.1418209422199,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1999-Q4",63.0971877662497,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q1",65.1787474045995,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q2",67.0799253322368,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q3",66.8945937014707,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q4",69.2500614710048,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q1",69.4678240739148,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q2",69.9067051773696,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q3",71.2629187267279,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q4",70.221641058119,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q1",73.2023216874522,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q2",77.2197191447514,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q3",81.387746713062,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q4",85.9259801942333,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q1",88.3147186507238,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q2",89.8849069560575,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q3",90.9063444123026,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q4",93.1989400248969,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2004-Q1",94.7097031391572,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2004-Q2",98.6302101208398,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2004-Q3",101.229799535834,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2004-Q4",101.848230078708,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2005-Q1",101.775498675756,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2005-Q2",102.034942110727,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2005-Q3",102.495376389173,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2005-Q4",103.300838998528,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2006-Q1",104.845680696209,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2006-Q2",106.205892668535,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2006-Q3",107.344981620155,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2006-Q4",109.992311030959,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q1",112.389695797751,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q2",113.887483945479,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q3",114.925206810629,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q4",115.279027687653,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q1",112.907534055968,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q2",109.393734502806,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q3",103.444362163291,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q4",96.4659322312008,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q1",92.7446075460377,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q2",92.7497830804757,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q3",94.4967644451344,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q4",97.2432670815478,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q1",98.7229770499695,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q2",98.8313828032852,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q3",98.7406004651506,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q4",97.2410291895958,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q1",96.1137489492228,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q2",94.9032528996624,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q3",94.016958877374,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q4",93.4259735201464,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q1",92.8957341078961,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q2",92.3516198200647,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q3",91.3877067550793,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q4",91.0155935898281,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q1",91.1049636126959,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q2",91.5077206811067,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q3",92.0013051968046,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q4",93.2902709939261,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q1",95.0786997160018,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q2",96.6923117953071,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q3",97.833186299308,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q4",98.6179203967443,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q1",98.7980245463495,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q2",99.000749396544,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q3",100.278546260016,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q4",101.92267979709,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q1",103.741728779151,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q2",105.00942376069,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q3",105.612272701792,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q4",106.317055828162,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q1",106.99082986941,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q2",108.396929448353,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q3",109.652019557996,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q4",110.580835404321,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q1",111.164310617082,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q2",111.795180658185,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q3",112.356921813083,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q4",112.49736764219,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2019-Q1",112.087051958107,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2019-Q2",112.007112976516,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2019-Q3",112.464084694313,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2019-Q4",112.246912603314,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2020-Q1",112.958016922656,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2020-Q2",111.931517795282,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2020-Q3",113.266672966346,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2020-Q4",116.91453827418,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2021-Q1",120.073417879943,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2021-Q2",121.151786545429,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2021-Q3",121.776620408714,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2021-Q4",124.245869311611,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2022-Q1",127.579541108877,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2022-Q2",129.323002005786,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2022-Q3",130.767479121896,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2022-Q4",130.319138931399,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","2023-Q1",128.197302226996,
"GBR","HOUSECOST","REAL","IDX2015","Q","1968-Q2",22.6669087694598,
"GBR","HOUSECOST","REAL","IDX2015","Q","1968-Q3",22.8105241163077,
"GBR","HOUSECOST","REAL","IDX2015","Q","1968-Q4",22.502059232006,
"GBR","HOUSECOST","REAL","IDX2015","Q","1969-Q1",22.5289961295244,
"GBR","HOUSECOST","REAL","IDX2015","Q","1969-Q2",22.8386201886905,
"GBR","HOUSECOST","REAL","IDX2015","Q","1969-Q3",22.477126491139,
"GBR","HOUSECOST","REAL","IDX2015","Q","1969-Q4",22.5877473934353,
"GBR","HOUSECOST","REAL","IDX2015","Q","1970-Q1",22.4198924433532,
"GBR","HOUSECOST","REAL","IDX2015","Q","1970-Q2",22.5927729852088,
"GBR","HOUSECOST","REAL","IDX2015","Q","1970-Q3",22.8535915686176,
"GBR","HOUSECOST","REAL","IDX2015","Q","1970-Q4",22.4071155688518,
"GBR","HOUSECOST","REAL","IDX2015","Q","1971-Q1",22.4433552262482,
"GBR","HOUSECOST","REAL","IDX2015","Q","1971-Q2",22.7146312504423,
"GBR","HOUSECOST","REAL","IDX2015","Q","1971-Q3",23.3884498046708,
"GBR","HOUSECOST","REAL","IDX2015","Q","1971-Q4",24.3277278260059,
"GBR","HOUSECOST","REAL","IDX2015","Q","1972-Q1",25.4552689967157,
"GBR","HOUSECOST","REAL","IDX2015","Q","1972-Q2",27.6765629557717,
"GBR","HOUSECOST","REAL","IDX2015","Q","1972-Q3",30.6121269195145,
"GBR","HOUSECOST","REAL","IDX2015","Q","1972-Q4",32.1331402445727,
"GBR","HOUSECOST","REAL","IDX2015","Q","1973-Q1",35.3238558045924,
"GBR","HOUSECOST","REAL","IDX2015","Q","1973-Q2",36.6277907097452,
"GBR","HOUSECOST","REAL","IDX2015","Q","1973-Q3",37.7067266832491,
"GBR","HOUSECOST","REAL","IDX2015","Q","1973-Q4",36.6936448196156,
"GBR","HOUSECOST","REAL","IDX2015","Q","1974-Q1",35.4854418698142,
"GBR","HOUSECOST","REAL","IDX2015","Q","1974-Q2",34.1401023311511,
"GBR","HOUSECOST","REAL","IDX2015","Q","1974-Q3",32.6716070824058,
"GBR","HOUSECOST","REAL","IDX2015","Q","1974-Q4",31.5386405499188,
"GBR","HOUSECOST","REAL","IDX2015","Q","1975-Q1",29.7879389608507,
"GBR","HOUSECOST","REAL","IDX2015","Q","1975-Q2",28.9948637837198,
"GBR","HOUSECOST","REAL","IDX2015","Q","1975-Q3",28.4276163956283,
"GBR","HOUSECOST","REAL","IDX2015","Q","1975-Q4",27.3886562120763,
"GBR","HOUSECOST","REAL","IDX2015","Q","1976-Q1",27.0389747630245,
"GBR","HOUSECOST","REAL","IDX2015","Q","1976-Q2",27.0250099536456,
"GBR","HOUSECOST","REAL","IDX2015","Q","1976-Q3",26.6852262701719,
"GBR","HOUSECOST","REAL","IDX2015","Q","1976-Q4",25.763666478593,
"GBR","HOUSECOST","REAL","IDX2015","Q","1977-Q1",25.0697292403518,
"GBR","HOUSECOST","REAL","IDX2015","Q","1977-Q2",24.4855172319745,
"GBR","HOUSECOST","REAL","IDX2015","Q","1977-Q3",24.5626796722885,
"GBR","HOUSECOST","REAL","IDX2015","Q","1977-Q4",24.8924041494123,
"GBR","HOUSECOST","REAL","IDX2015","Q","1978-Q1",24.842585080772,
"GBR","HOUSECOST","REAL","IDX2015","Q","1978-Q2",25.5499540482351,
"GBR","HOUSECOST","REAL","IDX2015","Q","1978-Q3",26.555724205865,
"GBR","HOUSECOST","REAL","IDX2015","Q","1978-Q4",27.6133190431853,
"GBR","HOUSECOST","REAL","IDX2015","Q","1979-Q1",28.4332036767311,
"GBR","HOUSECOST","REAL","IDX2015","Q","1979-Q2",29.9430761489953,
"GBR","HOUSECOST","REAL","IDX2015","Q","1979-Q3",29.9842094795613,
"GBR","HOUSECOST","REAL","IDX2015","Q","1979-Q4",30.7350031686395,
"GBR","HOUSECOST","REAL","IDX2015","Q","1980-Q1",31.0512687205445,
"GBR","HOUSECOST","REAL","IDX2015","Q","1980-Q2",30.9886932027873,
"GBR","HOUSECOST","REAL","IDX2015","Q","1980-Q3",31.071355079982,
"GBR","HOUSECOST","REAL","IDX2015","Q","1980-Q4",30.1239686316667,
"GBR","HOUSECOST","REAL","IDX2015","Q","1981-Q1",29.6265969638082,
"GBR","HOUSECOST","REAL","IDX2015","Q","1981-Q2",29.5054051604694,
"GBR","HOUSECOST","REAL","IDX2015","Q","1981-Q3",28.9781630761525,
"GBR","HOUSECOST","REAL","IDX2015","Q","1981-Q4",27.8079475429934,
"GBR","HOUSECOST","REAL","IDX2015","Q","1982-Q1",26.6068177225056,
"GBR","HOUSECOST","REAL","IDX2015","Q","1982-Q2",27.3514351479769,
"GBR","HOUSECOST","REAL","IDX2015","Q","1982-Q3",27.3477928453785,
"GBR","HOUSECOST","REAL","IDX2015","Q","1982-Q4",27.5004604104974,
"GBR","HOUSECOST","REAL","IDX2015","Q","1983-Q1",28.0391289817827,
"GBR","HOUSECOST","REAL","IDX2015","Q","1983-Q2",28.6146756934714,
"GBR","HOUSECOST","REAL","IDX2015","Q","1983-Q3",29.1898983074166,
"GBR","HOUSECOST","REAL","IDX2015","Q","1983-Q4",29.3254619088381,
"GBR","HOUSECOST","REAL","IDX2015","Q","1984-Q1",29.6159495751839,
"GBR","HOUSECOST","REAL","IDX2015","Q","1984-Q2",29.7074666027471,
"GBR","HOUSECOST","REAL","IDX2015","Q","1984-Q3",30.1765263837694,
"GBR","HOUSECOST","REAL","IDX2015","Q","1984-Q4",30.5103326028941,
"GBR","HOUSECOST","REAL","IDX2015","Q","1985-Q1",30.6075816352952,
"GBR","HOUSECOST","REAL","IDX2015","Q","1985-Q2",31.0298660997714,
"GBR","HOUSECOST","REAL","IDX2015","Q","1985-Q3",30.9587675399135,
"GBR","HOUSECOST","REAL","IDX2015","Q","1985-Q4",31.9491688859007,
"GBR","HOUSECOST","REAL","IDX2015","Q","1986-Q1",32.9880940591477,
"GBR","HOUSECOST","REAL","IDX2015","Q","1986-Q2",33.9321609415083,
"GBR","HOUSECOST","REAL","IDX2015","Q","1986-Q3",34.6152131601113,
"GBR","HOUSECOST","REAL","IDX2015","Q","1986-Q4",35.3718242141613,
"GBR","HOUSECOST","REAL","IDX2015","Q","1987-Q1",36.7850231587305,
"GBR","HOUSECOST","REAL","IDX2015","Q","1987-Q2",37.919305202525,
"GBR","HOUSECOST","REAL","IDX2015","Q","1987-Q3",39.0347130451744,
"GBR","HOUSECOST","REAL","IDX2015","Q","1987-Q4",40.9392929459435,
"GBR","HOUSECOST","REAL","IDX2015","Q","1988-Q1",43.1797198833464,
"GBR","HOUSECOST","REAL","IDX2015","Q","1988-Q2",44.9111013504661,
"GBR","HOUSECOST","REAL","IDX2015","Q","1988-Q3",49.6637951564743,
"GBR","HOUSECOST","REAL","IDX2015","Q","1988-Q4",52.384007819596,
"GBR","HOUSECOST","REAL","IDX2015","Q","1989-Q1",53.4151258989891,
"GBR","HOUSECOST","REAL","IDX2015","Q","1989-Q2",54.2881412571818,
"GBR","HOUSECOST","REAL","IDX2015","Q","1989-Q3",54.4398749697995,
"GBR","HOUSECOST","REAL","IDX2015","Q","1989-Q4",53.1141440032355,
"GBR","HOUSECOST","REAL","IDX2015","Q","1990-Q1",51.6933144717622,
"GBR","HOUSECOST","REAL","IDX2015","Q","1990-Q2",50.552469606611,
"GBR","HOUSECOST","REAL","IDX2015","Q","1990-Q3",49.3837818516428,
"GBR","HOUSECOST","REAL","IDX2015","Q","1990-Q4",48.123507168638,
"GBR","HOUSECOST","REAL","IDX2015","Q","1991-Q1",46.7384809090375,
"GBR","HOUSECOST","REAL","IDX2015","Q","1991-Q2",45.2421888709039,
"GBR","HOUSECOST","REAL","IDX2015","Q","1991-Q3",44.6840798251456,
"GBR","HOUSECOST","REAL","IDX2015","Q","1991-Q4",44.0815277250623,
"GBR","HOUSECOST","REAL","IDX2015","Q","1992-Q1",43.2526226740343,
"GBR","HOUSECOST","REAL","IDX2015","Q","1992-Q2",42.2334097840403,
"GBR","HOUSECOST","REAL","IDX2015","Q","1992-Q3",41.6932740549446,
"GBR","HOUSECOST","REAL","IDX2015","Q","1992-Q4",40.451529248651,
"GBR","HOUSECOST","REAL","IDX2015","Q","1993-Q1",40.2971483154267,
"GBR","HOUSECOST","REAL","IDX2015","Q","1993-Q2",40.4261007489551,
"GBR","HOUSECOST","REAL","IDX2015","Q","1993-Q3",40.469530170276,
"GBR","HOUSECOST","REAL","IDX2015","Q","1993-Q4",40.0193389143891,
"GBR","HOUSECOST","REAL","IDX2015","Q","1994-Q1",40.6142802997537,
"GBR","HOUSECOST","REAL","IDX2015","Q","1994-Q2",40.7449933878714,
"GBR","HOUSECOST","REAL","IDX2015","Q","1994-Q3",40.7340669254077,
"GBR","HOUSECOST","REAL","IDX2015","Q","1994-Q4",40.7345758259022,
"GBR","HOUSECOST","REAL","IDX2015","Q","1995-Q1",40.1737478860395,
"GBR","HOUSECOST","REAL","IDX2015","Q","1995-Q2",40.1268208922853,
"GBR","HOUSECOST","REAL","IDX2015","Q","1995-Q3",39.3446344259193,
"GBR","HOUSECOST","REAL","IDX2015","Q","1995-Q4",39.3439633273647,
"GBR","HOUSECOST","REAL","IDX2015","Q","1996-Q1",39.7297183450293,
"GBR","HOUSECOST","REAL","IDX2015","Q","1996-Q2",38.9958592443036,
"GBR","HOUSECOST","REAL","IDX2015","Q","1996-Q3",39.5467404707363,
"GBR","HOUSECOST","REAL","IDX2015","Q","1996-Q4",40.7958712408807,
"GBR","HOUSECOST","REAL","IDX2015","Q","1997-Q1",41.5726475518604,
"GBR","HOUSECOST","REAL","IDX2015","Q","1997-Q2",41.6431047380758,
"GBR","HOUSECOST","REAL","IDX2015","Q","1997-Q3",42.8926535105047,
"GBR","HOUSECOST","REAL","IDX2015","Q","1997-Q4",43.4699261436478,
"GBR","HOUSECOST","REAL","IDX2015","Q","1998-Q1",44.7488357826825,
"GBR","HOUSECOST","REAL","IDX2015","Q","1998-Q2",46.3414507079749,
"GBR","HOUSECOST","REAL","IDX2015","Q","1998-Q3",47.3998929751145,
"GBR","HOUSECOST","REAL","IDX2015","Q","1998-Q4",47.810045340804,
"GBR","HOUSECOST","REAL","IDX2015","Q","1999-Q1",48.3936614990349,
"GBR","HOUSECOST","REAL","IDX2015","Q","1999-Q2",49.9090249888834,
"GBR","HOUSECOST","REAL","IDX2015","Q","1999-Q3",52.4786712496246,
"GBR","HOUSECOST","REAL","IDX2015","Q","1999-Q4",54.4912478687528,
"GBR","HOUSECOST","REAL","IDX2015","Q","2000-Q1",56.4391175720902,
"GBR","HOUSECOST","REAL","IDX2015","Q","2000-Q2",58.4689765195758,
"GBR","HOUSECOST","REAL","IDX2015","Q","2000-Q3",58.7607003975687,
"GBR","HOUSECOST","REAL","IDX2015","Q","2000-Q4",61.4362909363121,
"GBR","HOUSECOST","REAL","IDX2015","Q","2001-Q1",61.5125297238023,
"GBR","HOUSECOST","REAL","IDX2015","Q","2001-Q2",62.5707721291334,
"GBR","HOUSECOST","REAL","IDX2015","Q","2001-Q3",64.0750901907973,
"GBR","HOUSECOST","REAL","IDX2015","Q","2001-Q4",64.1936022017975,
"GBR","HOUSECOST","REAL","IDX2015","Q","2002-Q1",66.8020086657258,
"GBR","HOUSECOST","REAL","IDX2015","Q","2002-Q2",70.8347376011373,
"GBR","HOUSECOST","REAL","IDX2015","Q","2002-Q3",74.8508451728183,
"GBR","HOUSECOST","REAL","IDX2015","Q","2002-Q4",78.8160238138444,
"GBR","HOUSECOST","REAL","IDX2015","Q","2003-Q1",81.3035215954116,
"GBR","HOUSECOST","REAL","IDX2015","Q","2003-Q2",82.4723224509796,
"GBR","HOUSECOST","REAL","IDX2015","Q","2003-Q3",83.4465064702226,
"GBR","HOUSECOST","REAL","IDX2015","Q","2003-Q4",85.519639893843,
"GBR","HOUSECOST","REAL","IDX2015","Q","2004-Q1",87.1387980963237,
"GBR","HOUSECOST","REAL","IDX2015","Q","2004-Q2",90.7290538502693,
"GBR","HOUSECOST","REAL","IDX2015","Q","2004-Q3",93.3569175386805,
"GBR","HOUSECOST","REAL","IDX2015","Q","2004-Q4",94.2438611974546,
"GBR","HOUSECOST","REAL","IDX2015","Q","2005-Q1",94.6490312200305,
"GBR","HOUSECOST","REAL","IDX2015","Q","2005-Q2",95.7245867789941,
"GBR","HOUSECOST","REAL","IDX2015","Q","2005-Q3",96.1619509088611,
"GBR","HOUSECOST","REAL","IDX2015","Q","2005-Q4",96.6013335699558,
"GBR","HOUSECOST","REAL","IDX2015","Q","2006-Q1",98.0745264093189,
"GBR","HOUSECOST","REAL","IDX2015","Q","2006-Q2",99.1216453757731,
"GBR","HOUSECOST","REAL","IDX2015","Q","2006-Q3",100.120710330967,
"GBR","HOUSECOST","REAL","IDX2015","Q","2006-Q4",103.085539607671,
"GBR","HOUSECOST","REAL","IDX2015","Q","2007-Q1",106.83459425267,
"GBR","HOUSECOST","REAL","IDX2015","Q","2007-Q2",107.522257177399,
"GBR","HOUSECOST","REAL","IDX2015","Q","2007-Q3",108.739600618045,
"GBR","HOUSECOST","REAL","IDX2015","Q","2007-Q4",109.750028107659,
"GBR","HOUSECOST","REAL","IDX2015","Q","2008-Q1",106.81930598964,
"GBR","HOUSECOST","REAL","IDX2015","Q","2008-Q2",102.945671046203,
"GBR","HOUSECOST","REAL","IDX2015","Q","2008-Q3",96.1956276202869,
"GBR","HOUSECOST","REAL","IDX2015","Q","2008-Q4",91.5104117827818,
"GBR","HOUSECOST","REAL","IDX2015","Q","2009-Q1",87.8866283672944,
"GBR","HOUSECOST","REAL","IDX2015","Q","2009-Q2",87.5334777144919,
"GBR","HOUSECOST","REAL","IDX2015","Q","2009-Q3",89.7659273142377,
"GBR","HOUSECOST","REAL","IDX2015","Q","2009-Q4",93.0790450401624,
"GBR","HOUSECOST","REAL","IDX2015","Q","2010-Q1",94.6852850254273,
"GBR","HOUSECOST","REAL","IDX2015","Q","2010-Q2",94.1771690136894,
"GBR","HOUSECOST","REAL","IDX2015","Q","2010-Q3",93.593520264856,
"GBR","HOUSECOST","REAL","IDX2015","Q","2010-Q4",92.0121255392404,
"GBR","HOUSECOST","REAL","IDX2015","Q","2011-Q1",90.0178100556061,
"GBR","HOUSECOST","REAL","IDX2015","Q","2011-Q2",89.0424392017938,
"GBR","HOUSECOST","REAL","IDX2015","Q","2011-Q3",88.1931927779574,
"GBR","HOUSECOST","REAL","IDX2015","Q","2011-Q4",87.711321056137,
"GBR","HOUSECOST","REAL","IDX2015","Q","2012-Q1",87.8161605796882,
"GBR","HOUSECOST","REAL","IDX2015","Q","2012-Q2",87.7267304161204,
"GBR","HOUSECOST","REAL","IDX2015","Q","2012-Q3",87.6584729057577,
"GBR","HOUSECOST","REAL","IDX2015","Q","2012-Q4",87.1940435837503,
"GBR","HOUSECOST","REAL","IDX2015","Q","2013-Q1",87.0187535426147,
"GBR","HOUSECOST","REAL","IDX2015","Q","2013-Q2",87.2093161725068,
"GBR","HOUSECOST","REAL","IDX2015","Q","2013-Q3",88.0828789142119,
"GBR","HOUSECOST","REAL","IDX2015","Q","2013-Q4",89.5662864517844,
"GBR","HOUSECOST","REAL","IDX2015","Q","2014-Q1",91.5164572520536,
"GBR","HOUSECOST","REAL","IDX2015","Q","2014-Q2",93.2149414558887,
"GBR","HOUSECOST","REAL","IDX2015","Q","2014-Q3",95.0805234162178,
"GBR","HOUSECOST","REAL","IDX2015","Q","2014-Q4",96.2956718281986,
"GBR","HOUSECOST","REAL","IDX2015","Q","2015-Q1",97.8821901950447,
"GBR","HOUSECOST","REAL","IDX2015","Q","2015-Q2",98.7171478542564,
"GBR","HOUSECOST","REAL","IDX2015","Q","2015-Q3",100.716004324406,
"GBR","HOUSECOST","REAL","IDX2015","Q","2015-Q4",102.684657626293,
"GBR","HOUSECOST","REAL","IDX2015","Q","2016-Q1",104.989545589946,
"GBR","HOUSECOST","REAL","IDX2015","Q","2016-Q2",105.764404196893,
"GBR","HOUSECOST","REAL","IDX2015","Q","2016-Q3",105.815348008042,
"GBR","HOUSECOST","REAL","IDX2015","Q","2016-Q4",106.131800645696,
